Price,Close,High,Low,Open,Volume
Date,,,,,
2000-10-09,4056.070068359380,4135.16015625,4055.419921875,4106.14990234375,0
2000-10-10,3945.280029296880,4079.610107421880,3931.2099609375,4079.610107421880,0
2000-10-11,3836.510009765630,3895.81005859375,3803.719970703130,3892.780029296880,0
2000-10-12,3847.580078125,3879.469970703130,3777.489990234380,3793.610107421880,0
2000-10-13,3738.929931640630,3793.080078125,3714.4599609375,3749.77001953125,0
2000-10-16,3728.669921875,3930.10009765625,3726.580078125,3908.72998046875,0
2000-10-17,3664.7900390625,3718.739990234380,3613.739990234380,3702.39990234375,0
2000-10-18,3593.6298828125,3640.72998046875,3545.010009765630,3625.320068359380,0
2000-10-19,3702.830078125,3702.830078125,3491.550048828130,3576.43994140625,0
2000-10-20,3692.75,3801.860107421880,3691.889892578130,3799.780029296880,0
2000-10-23,3619.530029296880,3716.60009765625,3608.360107421880,3709.5400390625,0
2000-10-24,3651.989990234380,3656.31005859375,3584.3798828125,3603.659912109380,0
2000-10-25,3743.610107421880,3748.9599609375,3662.22998046875,3664.1201171875,0
2000-10-27,3729.1201171875,3773.5400390625,3704.5400390625,3770.659912109380,0
2000-10-30,3689.429931640630,3751.280029296880,3680.179931640630,3744.10009765625,0
2000-10-31,3711.02001953125,3713.909912109380,3646.72998046875,3672.47998046875,0
2000-11-01,3788.530029296880,3807.699951171880,3734.97998046875,3749.35009765625,0
2000-11-02,3875.7900390625,3882.5400390625,3795.449951171880,3799.659912109380,0
2000-11-03,3935.699951171880,3960.139892578130,3894.590087890630,3907.22998046875,0
2000-11-06,3931.5400390625,4005.18994140625,3919.340087890630,3971.97998046875,0
2000-11-07,3954.830078125,3959.929931640630,3910.81005859375,3917.10009765625,0
2000-11-08,4028.7099609375,4045.050048828130,3958.68994140625,3958.68994140625,0
2000-11-09,4022.5,4046.010009765630,3980.199951171880,3981.31005859375,0
2000-11-10,3941.1298828125,4032.93994140625,3930.35009765625,4011.06005859375,0
2000-11-13,3820.080078125,3863.35009765625,3797.5,3842.6298828125,0
2000-11-14,3943.5400390625,3952.389892578130,3816.1298828125,3816.1298828125,0
2000-11-15,3946.530029296880,4016.090087890630,3931.840087890630,3994.8798828125,0
2000-11-16,3901.89990234375,3971.320068359380,3884.8798828125,3946.830078125,0
2000-11-17,3905.840087890630,3917.590087890630,3848.860107421880,3869.169921875,0
2000-11-20,3926.52001953125,3942.550048828130,3908.280029296880,3928.6201171875,0
2000-11-21,3924.699951171880,3928.580078125,3882.64990234375,3889.179931640630,0
2000-11-22,3862.389892578130,3947.97998046875,3861.010009765630,3938.4599609375,0
2000-11-23,3852.39990234375,3871.340087890630,3826.419921875,3837.110107421880,0
2000-11-24,3868.340087890630,3889.56005859375,3856.580078125,3860.52001953125,0
2000-11-27,3969.199951171880,3972.47998046875,3902.10009765625,3930.9599609375,0
2000-11-28,4023.919921875,4038.639892578130,3962.199951171880,3962.2099609375,0
2000-11-29,3996.179931640630,4046.18994140625,3957.18994140625,3997.330078125,0
2000-11-30,3997.989990234380,4019.52001953125,3972.85009765625,4003.409912109380,0
2000-12-01,4031.9599609375,4054.860107421880,3966.550048828130,3968.889892578130,0
2000-12-04,4036.489990234380,4088.280029296880,4034.6201171875,4078.56005859375,0
2000-12-05,4071.97998046875,4082.43994140625,4048.85009765625,4061.89990234375,0
2000-12-06,4108.43017578125,4156.66015625,4097.5498046875,4155.22021484375,0
2000-12-07,4124.91015625,4136.740234375,4095.989990234380,4099.490234375,0
2000-12-08,4156.080078125,4167.31982421875,4134.10009765625,4134.10009765625,0
2000-12-11,4228.2900390625,4233.259765625,4178.509765625,4198.72021484375,0
2000-12-12,4219.47998046875,4255.68994140625,4210.14990234375,4254.16015625,0
2000-12-13,4284.97998046875,4298.6298828125,4235.56005859375,4235.56005859375,0
2000-12-14,4270.4501953125,4332.64990234375,4256.33984375,4297.43994140625,0
2000-12-15,4137.16015625,4264.830078125,4130.60009765625,4241.4599609375,0
2000-12-18,4169.39013671875,4186.77001953125,4108.68017578125,4121.85986328125,0
2000-12-19,4152.93994140625,4200.33984375,4143.56005859375,4188.02001953125,0
2000-12-20,4086.409912109380,4121.81982421875,4057.949951171880,4106.33984375,0
2000-12-21,4034.22998046875,4064.7099609375,3968.340087890630,4013.10009765625,0
2000-12-22,3905.89990234375,4080.300048828130,3895.3701171875,4057.719970703130,0
2000-12-26,3826.820068359380,3939.080078125,3810.989990234380,3927.510009765630,0
2000-12-27,3877.550048828130,3902.85009765625,3803.68994140625,3830.3701171875,0
2000-12-28,3932.780029296880,3940.449951171880,3895.2099609375,3918.169921875,0
2000-12-29,3972.1201171875,3978.25,3904.320068359380,3933.949951171880,0
2001-01-02,4018.8798828125,4028.570068359380,3929.3701171875,3953.219970703130,0
2001-01-03,4060.02001953125,4067.659912109380,3977.580078125,3977.580078125,0
2001-01-04,4115.3701171875,4180.97021484375,4109.5498046875,4180.97021484375,0
2001-01-05,4183.72998046875,4195.009765625,4115.35009765625,4116.33984375,0
2001-01-08,4120.43017578125,4206.72021484375,4101.52978515625,4164.759765625,0
2001-01-09,4125.31005859375,4166.83984375,4101.009765625,4114.740234375,0
2001-01-10,4047.639892578130,4155.85986328125,4035.43994140625,4151.580078125,0
2001-01-11,4027.1298828125,4077.5400390625,4006.5400390625,4066.1298828125,0
2001-01-12,4036.580078125,4082.77001953125,4018.280029296880,4059.409912109380,0
2001-01-15,4046.760009765630,4080.139892578130,4018.239990234380,4074.320068359380,0
2001-01-16,4070.72998046875,4097.06982421875,4023.89990234375,4052.179931640630,0
2001-01-17,4083.409912109380,4125.10009765625,4072.090087890630,4101.18017578125,0
2001-01-18,4113.2099609375,4122.66015625,4085.81005859375,4106.14990234375,0
2001-01-19,4194.4599609375,4201.93994140625,4137.31005859375,4149.25,0
2001-01-22,4267.10986328125,4278.5498046875,4223.56005859375,4247.4501953125,0
2001-01-23,4296.68994140625,4321.75,4272.8701171875,4277.830078125,0
2001-01-24,4326.419921875,4339.41015625,4295.7099609375,4320.509765625,0
2001-01-25,4330.22021484375,4341.330078125,4273.7001953125,4327.83984375,0
2001-01-29,4234.56982421875,4262.759765625,4158.85986328125,4158.85986328125,0
2001-01-30,4372.0400390625,4373.22021484375,4256.759765625,4269.41015625,0
2001-01-31,4326.72021484375,4409.330078125,4322.68017578125,4367.580078125,0
2001-02-01,4286.10986328125,4355.39013671875,4230.169921875,4303.1298828125,0
2001-02-02,4352.259765625,4373.39990234375,4280.9599609375,4280.9599609375,0
2001-02-05,4370.47021484375,4397.18994140625,4337.52001953125,4337.52001953125,0
2001-02-06,4375.2900390625,4404.669921875,4369.93017578125,4392.240234375,0
2001-02-07,4312.93017578125,4379.22021484375,4303.27978515625,4376.919921875,0
2001-02-08,4381.18994140625,4387.85009765625,4290.8798828125,4293.8701171875,0
2001-02-09,4397.330078125,4436.47998046875,4387.990234375,4395.43994140625,0
2001-02-12,4406.2998046875,4446.080078125,4389.02001953125,4429.91015625,0
2001-02-13,4363.0498046875,4440.759765625,4354.10009765625,4437.31982421875,0
2001-02-14,4363.10986328125,4375.509765625,4320.89013671875,4350.330078125,0
2001-02-15,4437.990234375,4459.18994140625,4371.9501953125,4372.60009765625,0
2001-02-16,4330.31982421875,4462.10986328125,4315.9501953125,4458.72998046875,0
2001-02-19,4350.64990234375,4378.06005859375,4302.10009765625,4363.7900390625,0
2001-02-20,4359.22021484375,4382.35986328125,4342.60986328125,4360.16015625,0
2001-02-21,4302.22998046875,4362.5,4285.18994140625,4338.31005859375,0
2001-02-22,4262.5498046875,4286.6298828125,4190.9599609375,4252.27001953125,0
2001-02-23,4122.16015625,4277.35986328125,4118.08984375,4261.81005859375,0
2001-02-26,4112.68994140625,4174.85009765625,4074.1201171875,4168.7099609375,0
2001-02-27,4069.679931640630,4156.02978515625,4020.679931640630,4140.6298828125,0
2001-02-28,4247.0400390625,4264.02001953125,4056.39990234375,4070.3701171875,0
2001-03-01,4271.64990234375,4386.97998046875,4215.27001953125,4288.22998046875,0
2001-03-02,4095.159912109380,4341.669921875,4077.419921875,4323.18017578125,0
2001-03-05,3998.1201171875,4127.1201171875,3947.7099609375,4073.72998046875,0
2001-03-07,4046.889892578130,4114.10986328125,3913.669921875,4062.409912109380,0
2001-03-08,4056.93994140625,4108.02978515625,4016.7099609375,4089.830078125,0
2001-03-09,3881.9599609375,3986.820068359380,3821.590087890630,3986.820068359380,0
2001-03-12,3767.889892578130,3930.679931640630,3748.389892578130,3862.6298828125,0
2001-03-13,3540.64990234375,3777.47998046875,3436.75,3605.530029296880,0
2001-03-14,3725.030029296880,3757.1201171875,3493.93994140625,3508.1298828125,0
2001-03-15,3819.860107421880,3823.780029296880,3661.840087890630,3666.199951171880,0
2001-03-16,3745.739990234380,3867.469970703130,3696.52001953125,3752.360107421880,0
2001-03-19,3722.489990234380,3774.68994140625,3680.260009765630,3728.510009765630,0
2001-03-20,3672.39990234375,3740.070068359380,3644.510009765630,3736.090087890630,0
2001-03-21,3791.070068359380,3801.780029296880,3618.139892578130,3633.219970703130,0
2001-03-22,3713.969970703130,3818.030029296880,3708.800048828130,3785.9599609375,0
2001-03-23,3635.280029296880,3743.830078125,3561.010009765630,3735.510009765630,0
2001-03-26,3636.320068359380,3654.0400390625,3600.389892578130,3640.469970703130,0
2001-03-27,3694.820068359380,3712.27001953125,3631.2900390625,3634.47998046875,0
2001-03-28,3788.2099609375,3792.760009765630,3736.5400390625,3736.5400390625,0
2001-03-29,3751.56005859375,3799.679931640630,3721.449951171880,3739.6298828125,0
2001-03-30,3604.3798828125,3723.72998046875,3589.929931640630,3714.110107421880,0
2001-04-02,3566.260009765630,3578.949951171880,3436.330078125,3491.409912109380,0
2001-04-03,3605.010009765630,3619.6201171875,3543.820068359380,3543.820068359380,0
2001-04-04,3565.64990234375,3577.25,3511.1201171875,3558.47998046875,0
2001-04-06,3576.0,3676.820068359380,3558.1298828125,3663.739990234380,0
2001-04-09,3544.080078125,3579.239990234380,3502.43994140625,3570.530029296880,0
2001-04-10,3458.389892578130,3542.43994140625,3342.110107421880,3542.43994140625,0
2001-04-11,3325.4599609375,3481.14990234375,3298.1201171875,3476.409912109380,0
2001-04-12,3183.77001953125,3264.570068359380,3120.1298828125,3254.52001953125,0
2001-04-16,3251.6201171875,3258.43994140625,3096.510009765630,3172.14990234375,0
2001-04-17,3312.2900390625,3331.780029296880,3220.64990234375,3231.93994140625,0
2001-04-18,3438.75,3442.64990234375,3311.199951171880,3311.199951171880,0
2001-04-19,3574.080078125,3621.030029296880,3471.030029296880,3552.169921875,0
2001-04-20,3583.0400390625,3620.89990234375,3523.739990234380,3620.89990234375,0
2001-04-23,3587.010009765630,3637.360107421880,3561.9599609375,3583.419921875,0
2001-04-24,3589.989990234380,3593.840087890630,3526.360107421880,3547.22998046875,0
2001-04-25,3600.830078125,3639.110107421880,3569.7099609375,3586.93994140625,0
2001-04-26,3557.18994140625,3651.7900390625,3547.4599609375,3649.360107421880,0
2001-04-27,3422.760009765630,3458.77001953125,3357.830078125,3389.219970703130,0
2001-04-30,3519.159912109380,3522.699951171880,3440.7099609375,3459.510009765630,0
2001-05-02,3538.419921875,3586.639892578130,3530.25,3565.530029296880,0
2001-05-03,3494.47998046875,3551.800048828130,3479.81005859375,3528.699951171880,0
2001-05-04,3514.590087890630,3521.919921875,3465.5,3471.949951171880,0
2001-05-07,3544.81005859375,3573.18994140625,3539.4599609375,3562.969970703130,0
2001-05-08,3580.3701171875,3587.070068359380,3544.860107421880,3544.860107421880,0
2001-05-09,3586.580078125,3629.64990234375,3569.139892578130,3580.3701171875,0
2001-05-10,3568.27001953125,3588.949951171880,3550.050048828130,3586.580078125,0
2001-05-11,3559.77001953125,3577.7900390625,3545.18994140625,3564.64990234375,0
2001-05-14,3568.929931640630,3577.280029296880,3536.570068359380,3552.550048828130,0
2001-05-15,3576.9599609375,3579.35009765625,3420.139892578130,3480.419921875,0
2001-05-16,3592.06005859375,3630.260009765630,3585.7900390625,3585.7900390625,0
2001-05-17,3669.760009765630,3675.449951171880,3607.4599609375,3607.4599609375,0
2001-05-18,3655.030029296880,3700.8798828125,3648.360107421880,3674.419921875,0
2001-05-21,3640.10009765625,3681.18994140625,3630.60009765625,3656.090087890630,0
2001-05-22,3640.60009765625,3663.159912109380,3630.030029296880,3643.2900390625,0
2001-05-23,3674.5400390625,3683.52001953125,3640.800048828130,3640.800048828130,0
2001-05-24,3683.199951171880,3709.179931640630,3670.909912109380,3670.909912109380,0
2001-05-25,3659.81005859375,3700.659912109380,3647.35009765625,3686.159912109380,0
2001-05-28,3720.14990234375,3728.050048828130,3663.06005859375,3663.06005859375,0
2001-05-29,3742.070068359380,3751.699951171880,3725.830078125,3732.030029296880,0
2001-05-30,3662.0400390625,3759.9599609375,3653.31005859375,3745.570068359380,0
2001-05-31,3631.909912109380,3638.4599609375,3592.219970703130,3623.6201171875,0
2001-06-01,3557.639892578130,3651.320068359380,3555.739990234380,3637.030029296880,0
2001-06-04,3498.3798828125,3590.56005859375,3490.830078125,3565.8798828125,0
2001-06-05,3460.0400390625,3510.679931640630,3434.8798828125,3495.989990234380,0
2001-06-06,3457.31005859375,3507.239990234380,3448.43994140625,3473.320068359380,0
2001-06-07,3457.239990234380,3459.510009765630,3395.52001953125,3455.860107421880,0
2001-06-08,3495.840087890630,3502.780029296880,3452.93994140625,3466.659912109380,0
2001-06-11,3509.320068359380,3525.0400390625,3482.800048828130,3507.340087890630,0
2001-06-12,3498.389892578130,3517.360107421880,3484.080078125,3504.239990234380,0
2001-06-13,3501.610107421880,3519.1298828125,3492.949951171880,3499.320068359380,0
2001-06-14,3453.77001953125,3501.5,3446.9599609375,3491.360107421880,0
2001-06-15,3372.93994140625,3434.330078125,3360.110107421880,3434.330078125,0
2001-06-18,3353.110107421880,3368.679931640630,3295.340087890630,3368.679931640630,0
2001-06-19,3410.949951171880,3418.989990234380,3339.840087890630,3357.110107421880,0
2001-06-20,3406.050048828130,3420.330078125,3369.31005859375,3410.10009765625,0
2001-06-21,3405.639892578130,3427.75,3385.8701171875,3408.280029296880,0
2001-06-22,3381.760009765630,3409.760009765630,3361.7900390625,3402.139892578130,0
2001-06-25,3318.669921875,3378.169921875,3306.830078125,3378.169921875,0
2001-06-26,3407.320068359380,3417.93994140625,3287.93994140625,3313.1298828125,0
2001-06-27,3411.639892578130,3434.1298828125,3378.530029296880,3407.679931640630,0
2001-06-28,3404.860107421880,3427.3701171875,3391.719970703130,3411.679931640630,0
2001-06-29,3456.780029296880,3474.7099609375,3394.909912109380,3406.7900390625,0
2001-07-02,3426.030029296880,3487.0,3418.280029296880,3459.14990234375,0
2001-07-03,3312.2900390625,3452.110107421880,3300.14990234375,3452.110107421880,0
2001-07-04,3311.8798828125,3337.52001953125,3286.77001953125,3295.85009765625,0
2001-07-05,3317.6298828125,3364.800048828130,3306.739990234380,3321.139892578130,0
2001-07-06,3305.780029296880,3317.6298828125,3286.739990234380,3317.6298828125,0
2001-07-09,3290.81005859375,3299.570068359380,3260.679931640630,3290.85009765625,0
2001-07-10,3328.27001953125,3340.8798828125,3296.409912109380,3300.97998046875,0
2001-07-11,3376.2099609375,3388.75,3316.85009765625,3328.3701171875,0
2001-07-12,3452.75,3459.3701171875,3384.739990234380,3390.340087890630,0
2001-07-13,3453.989990234380,3513.7900390625,3438.030029296880,3470.93994140625,0
2001-07-16,3434.830078125,3478.110107421880,3427.820068359380,3453.6298828125,0
2001-07-17,3431.929931640630,3440.2900390625,3397.64990234375,3414.06005859375,0
2001-07-18,3383.409912109380,3446.179931640630,3377.580078125,3434.93994140625,0
2001-07-19,3370.929931640630,3380.27001953125,3352.1201171875,3372.919921875,0
2001-07-20,3340.75,3389.489990234380,3331.419921875,3375.820068359380,0
2001-07-23,3330.97998046875,3340.889892578130,3310.949951171880,3340.889892578130,0
2001-07-24,3335.080078125,3340.909912109380,3306.169921875,3326.840087890630,0
2001-07-25,3301.969970703130,3338.219970703130,3296.429931640630,3307.159912109380,0
2001-07-26,3259.030029296880,3318.60009765625,3254.280029296880,3298.639892578130,0
2001-07-27,3251.530029296880,3278.85009765625,3241.659912109380,3260.0400390625,0
2001-07-30,3285.889892578130,3289.4599609375,3249.4599609375,3255.919921875,0
2001-07-31,3329.280029296880,3335.669921875,3255.97998046875,3288.860107421880,0
2001-08-01,3284.169921875,3346.2099609375,3276.719970703130,3335.0,0
2001-08-02,3298.780029296880,3310.860107421880,3278.5400390625,3293.830078125,0
2001-08-03,3325.3798828125,3337.7900390625,3300.02001953125,3300.02001953125,0
2001-08-06,3329.949951171880,3356.340087890630,3322.43994140625,3323.360107421880,0
2001-08-07,3319.669921875,3345.97998046875,3317.43994140625,3322.81005859375,0
2001-08-08,3302.320068359380,3321.179931640630,3294.18994140625,3317.510009765630,0
2001-08-09,3319.610107421880,3324.9599609375,3279.6201171875,3290.860107421880,0
2001-08-10,3316.2099609375,3335.7099609375,3308.760009765630,3312.5,0
2001-08-13,3287.6201171875,3332.280029296880,3283.43994140625,3321.18994140625,0
2001-08-14,3331.889892578130,3336.469970703130,3290.580078125,3290.580078125,0
2001-08-16,3337.909912109380,3357.070068359380,3321.739990234380,3326.239990234380,0
2001-08-17,3296.7099609375,3359.070068359380,3293.830078125,3341.949951171880,0
2001-08-20,3278.919921875,3290.239990234380,3271.5400390625,3287.68994140625,0
2001-08-21,3297.429931640630,3310.530029296880,3286.1298828125,3286.1298828125,0
2001-08-23,3308.7900390625,3316.330078125,3292.659912109380,3307.2900390625,0
2001-08-24,3305.510009765630,3308.89990234375,3287.580078125,3302.219970703130,0
2001-08-27,3318.320068359380,3337.93994140625,3310.2900390625,3318.43994140625,0
2001-08-28,3313.070068359380,3333.169921875,3308.35009765625,3318.64990234375,0
2001-08-29,3300.6201171875,3327.669921875,3282.300048828130,3282.300048828130,0
2001-08-30,3286.8701171875,3305.97998046875,3281.169921875,3296.780029296880,0
2001-08-31,3244.949951171880,3282.389892578130,3241.1201171875,3282.389892578130,0
2001-09-03,3227.1201171875,3267.929931640630,3222.75,3245.7099609375,0
2001-09-04,3231.60009765625,3246.760009765630,3209.840087890630,3227.860107421880,0
2001-09-05,3228.60009765625,3245.989990234380,3218.0400390625,3232.8798828125,0
2001-09-06,3202.550048828130,3233.489990234380,3187.659912109380,3219.840087890630,0
2001-09-07,3198.39990234375,3203.5400390625,3166.969970703130,3196.409912109380,0
2001-09-10,3183.6298828125,3224.89990234375,3180.85009765625,3224.89990234375,0
2001-09-11,3150.39990234375,3198.81005859375,3141.570068359380,3189.090087890630,0
2001-09-12,3032.7099609375,3046.219970703130,2954.35009765625,3030.2900390625,0
2001-09-13,2987.5,3068.489990234380,2982.159912109380,3038.8798828125,0
2001-09-14,2830.1201171875,2986.860107421880,2770.239990234380,2986.860107421880,0
2001-09-17,2680.97998046875,2758.159912109380,2640.580078125,2758.159912109380,0
2001-09-18,2782.469970703130,2814.070068359380,2680.0400390625,2680.0400390625,0
2001-09-19,2804.159912109380,2817.47998046875,2785.3701171875,2785.3701171875,0
2001-09-20,2761.659912109380,2781.4599609375,2674.820068359380,2781.4599609375,0
2001-09-21,2600.1201171875,2753.9599609375,2594.8701171875,2753.9599609375,0
2001-09-24,2651.780029296880,2688.949951171880,2627.25,2627.25,0
2001-09-25,2617.35009765625,2727.320068359380,2613.530029296880,2668.3701171875,0
2001-09-26,2667.340087890630,2682.590087890630,2615.0400390625,2621.889892578130,0
2001-09-27,2715.5,2726.969970703130,2669.050048828130,2674.2900390625,0
2001-09-28,2811.60009765625,2830.35009765625,2727.340087890630,2727.340087890630,0
2001-10-01,2795.300048828130,2822.77001953125,2773.030029296880,2817.739990234380,0
2001-10-03,2754.949951171880,2808.449951171880,2742.85009765625,2802.239990234380,0
2001-10-04,2788.969970703130,2798.68994140625,2763.169921875,2763.169921875,0
2001-10-05,2812.89990234375,2826.159912109380,2765.2099609375,2789.10009765625,0
2001-10-08,2765.3701171875,2784.090087890630,2718.409912109380,2767.929931640630,0
2001-10-09,2794.419921875,2802.340087890630,2772.2099609375,2772.2099609375,0
2001-10-10,2896.60009765625,2904.590087890630,2836.739990234380,2836.739990234380,0
2001-10-11,2943.68994140625,2956.860107421880,2899.800048828130,2899.800048828130,0
2001-10-12,2959.389892578130,2989.6298828125,2947.340087890630,2960.5,0
2001-10-15,2976.300048828130,2983.330078125,2940.080078125,2951.68994140625,0
2001-10-16,2992.4599609375,3002.0,2971.570068359380,2978.110107421880,0
2001-10-17,3043.85009765625,3050.070068359380,2998.860107421880,2998.860107421880,0
2001-10-18,2981.330078125,3034.969970703130,2967.679931640630,3023.2900390625,0
2001-10-19,3016.840087890630,3025.889892578130,3003.02001953125,3003.02001953125,0
2001-10-22,3001.860107421880,3061.77001953125,2993.889892578130,3025.030029296880,0
2001-10-23,3061.909912109380,3065.47998046875,3010.93994140625,3010.93994140625,0
2001-10-24,3040.159912109380,3083.64990234375,3026.6298828125,3057.0,0
2001-10-25,3022.159912109380,3066.0400390625,3013.830078125,3047.389892578130,0
2001-10-29,3009.330078125,3063.89990234375,3004.030029296880,3028.7099609375,0
2001-10-30,2957.449951171880,2995.3701171875,2953.3798828125,2995.3701171875,0
2001-10-31,2989.35009765625,2998.699951171880,2942.489990234380,2958.389892578130,0
2001-11-01,3049.800048828130,3062.77001953125,3003.949951171880,3003.949951171880,0
2001-11-02,3052.60009765625,3100.2900390625,3040.840087890630,3059.52001953125,0
2001-11-05,3037.010009765630,3070.659912109380,3030.570068359380,3058.110107421880,0
2001-11-06,3068.889892578130,3087.590087890630,3038.02001953125,3038.02001953125,0
2001-11-07,3013.93994140625,3109.260009765630,3006.969970703130,3071.780029296880,0
2001-11-08,3059.969970703130,3067.550048828130,3017.409912109380,3020.389892578130,0
2001-11-09,3079.669921875,3092.010009765630,3069.6201171875,3070.580078125,0
2001-11-12,3094.139892578130,3106.429931640630,3081.14990234375,3084.419921875,0
2001-11-13,3077.18994140625,3101.580078125,3059.419921875,3093.780029296880,0
2001-11-14,3113.0400390625,3124.330078125,3079.8798828125,3079.8798828125,0
2001-11-15,3180.22998046875,3195.52001953125,3107.800048828130,3116.719970703130,0
2001-11-19,3280.47998046875,3293.280029296880,3205.4599609375,3211.260009765630,0
2001-11-20,3231.659912109380,3326.760009765630,3223.989990234380,3296.169921875,0
2001-11-21,3244.090087890630,3273.300048828130,3223.320068359380,3233.610107421880,0
2001-11-22,3258.1298828125,3305.840087890630,3246.47998046875,3246.47998046875,0
2001-11-23,3252.199951171880,3301.340087890630,3245.580078125,3263.06005859375,0
2001-11-26,3322.77001953125,3335.949951171880,3262.929931640630,3262.929931640630,0
2001-11-27,3287.570068359380,3377.81005859375,3278.68994140625,3360.929931640630,0
2001-11-28,3294.1201171875,3322.52001953125,3283.080078125,3289.699951171880,0
2001-11-29,3287.56005859375,3296.97998046875,3270.27001953125,3284.320068359380,0
2001-12-03,3275.469970703130,3311.830078125,3271.550048828130,3301.050048828130,0
2001-12-04,3320.280029296880,3335.360107421880,3276.64990234375,3276.64990234375,0
2001-12-05,3409.639892578130,3416.030029296880,3334.639892578130,3334.639892578130,0
2001-12-06,3431.570068359380,3500.199951171880,3414.429931640630,3440.56005859375,0
2001-12-07,3436.3701171875,3468.280029296880,3426.06005859375,3433.820068359380,0
2001-12-10,3442.889892578130,3468.18994140625,3434.0400390625,3445.219970703130,0
2001-12-11,3419.1298828125,3467.080078125,3416.56005859375,3440.3798828125,0
2001-12-12,3412.14990234375,3462.969970703130,3404.3701171875,3436.340087890630,0
2001-12-13,3388.590087890630,3440.52001953125,3308.860107421880,3412.590087890630,0
2001-12-14,3353.60009765625,3388.8701171875,3336.179931640630,3388.8701171875,0
2001-12-18,3335.8798828125,3384.659912109380,3301.360107421880,3362.669921875,0
2001-12-19,3262.669921875,3350.72998046875,3257.449951171880,3340.64990234375,0
2001-12-20,3271.639892578130,3281.1201171875,3231.300048828130,3257.239990234380,0
2001-12-21,3235.489990234380,3268.989990234380,3218.929931640630,3268.989990234380,0
2001-12-24,3232.969970703130,3244.239990234380,3181.570068359380,3227.300048828130,0
2001-12-26,3175.860107421880,3262.919921875,3170.22998046875,3227.800048828130,0
2001-12-27,3131.780029296880,3193.389892578130,3126.64990234375,3172.27001953125,0
2001-12-28,3184.43994140625,3186.330078125,3100.570068359380,3132.27001953125,0
2001-12-31,3262.330078125,3270.679931640630,3186.820068359380,3186.820068359380,0
2002-01-02,3269.159912109380,3280.429931640630,3243.320068359380,3243.840087890630,0
2002-01-03,3308.02001953125,3309.3798828125,3272.2099609375,3282.679931640630,0
2002-01-04,3375.739990234380,3393.659912109380,3323.550048828130,3323.550048828130,0
2002-01-07,3401.800048828130,3438.860107421880,3377.1298828125,3377.1298828125,0
2002-01-08,3437.780029296880,3454.5,3397.159912109380,3407.570068359380,0
2002-01-09,3400.889892578130,3466.72998046875,3392.610107421880,3440.43994140625,0
2002-01-10,3381.9599609375,3413.25,3371.909912109380,3396.090087890630,0
2002-01-11,3362.8798828125,3401.800048828130,3298.85009765625,3381.409912109380,0
2002-01-14,3407.840087890630,3446.919921875,3373.68994140625,3373.68994140625,0
2002-01-15,3352.52001953125,3413.02001953125,3340.010009765630,3405.89990234375,0
2002-01-16,3348.800048828130,3393.340087890630,3331.39990234375,3357.169921875,0
2002-01-17,3401.14990234375,3420.239990234380,3309.969970703130,3348.800048828130,0
2002-01-18,3377.050048828130,3439.830078125,3366.139892578130,3408.280029296880,0
2002-01-21,3382.2900390625,3396.919921875,3369.72998046875,3370.5,0
2002-01-22,3368.280029296880,3402.919921875,3365.010009765630,3383.0,0
2002-01-23,3373.070068359380,3397.760009765630,3365.530029296880,3368.909912109380,0
2002-01-24,3357.7900390625,3399.090087890630,3352.840087890630,3380.75,0
2002-01-25,3332.300048828130,3366.0,3326.02001953125,3358.199951171880,0
2002-01-28,3317.639892578130,3363.169921875,3312.739990234380,3338.3701171875,0
2002-01-29,3313.280029296880,3332.56005859375,3304.1201171875,3317.610107421880,0
2002-01-30,3298.7900390625,3309.97998046875,3275.580078125,3302.72998046875,0
2002-01-31,3311.030029296880,3339.97998046875,3303.010009765630,3305.909912109380,0
2002-02-01,3333.919921875,3356.050048828130,3325.97998046875,3334.68994140625,0
2002-02-04,3317.010009765630,3353.2900390625,3312.550048828130,3336.169921875,0
2002-02-05,3311.72998046875,3322.429931640630,3290.0,3316.419921875,0
2002-02-06,3427.389892578130,3433.02001953125,3329.22998046875,3329.22998046875,0
2002-02-07,3436.93994140625,3495.830078125,3423.31005859375,3439.6201171875,0
2002-02-08,3493.919921875,3514.75,3444.8701171875,3444.889892578130,0
2002-02-11,3515.449951171880,3551.949951171880,3500.409912109380,3500.409912109380,0
2002-02-12,3497.679931640630,3554.72998046875,3480.10009765625,3523.300048828130,0
2002-02-13,3519.8701171875,3535.570068359380,3504.889892578130,3504.889892578130,0
2002-02-14,3557.06005859375,3564.35009765625,3536.35009765625,3544.320068359380,0
2002-02-15,3602.02001953125,3612.830078125,3560.97998046875,3560.97998046875,0
2002-02-18,3633.929931640630,3651.02001953125,3586.780029296880,3611.320068359380,0
2002-02-19,3597.610107421880,3652.760009765630,3588.929931640630,3641.780029296880,0
2002-02-20,3558.2099609375,3583.169921875,3542.06005859375,3572.9599609375,0
2002-02-21,3570.4599609375,3590.989990234380,3558.820068359380,3569.949951171880,0
2002-02-22,3604.080078125,3605.590087890630,3558.090087890630,3565.639892578130,0
2002-02-25,3613.510009765630,3618.300048828130,3580.889892578130,3610.2099609375,0
2002-02-26,3712.739990234380,3726.760009765630,3631.550048828130,3631.550048828130,0
2002-02-27,3705.659912109380,3758.110107421880,3677.6201171875,3721.43994140625,0
2002-02-28,3562.31005859375,3731.280029296880,3537.18994140625,3711.10009765625,0
